v,i,j,Laitude1,Longitude1,Latitude2,Longitude2,yvi,yvj,targetj,Ui,Uj,svi,svj
0,-2,-1,40.716629,-73.982616,40.716629,-73.982616,0.0,24.0,0,0,0,0.0,24.0
0,-1,2,40.716629,-73.982616,40.71219906,-73.97948148,24.0,21.0,-3.0,0,0,24.0,-3.0
0,0,1,40.72082834,-73.97793172,40.72453734,-73.98185424,0.0,0.0,-1.0,0.0,1.0,-2.0,0.0
0,1,-2,40.72453734,-73.98185424,40.716629,-73.982616,0.0,0.0,0,0,0,0.0,0.0
0,2,4,40.71219906,-73.97948148,40.71739973,-73.98016555,21.0,8.0,-13.0,0.0,0.0,-3.0,-13.0
0,3,0,40.71782143,-73.97628939,40.72082834,-73.97793172,1.999999999999998,0.0,-2.0,0.0,0.0,-6.0,-2.0
0,4,3,40.71739973,-73.98016555,40.71782143,-73.97628939,8.0,1.999999999999998,-6.0,0.0,0.0,-13.0,-6.0
1,-2,-1,40.716629,-73.982616,40.716629,-73.982616,25.0,22.0,0,0,0,1.0,-3.0
1,-1,6,40.716629,-73.982616,40.713126,-73.984844,22.0,17.0,-5.0,0,0,-3.0,-5.0
1,0,13,40.72229346,-73.99147535,40.72362738,-73.99949601,1.0,4.0,3.0,0.0,0.0,-8.0,3.0
1,1,12,40.72368361,-73.97574813,40.72217444,-73.98368779,15.0,9.0,-6.0,0.0,0.0,-6.0,-6.0
1,2,30,40.71910537,-73.99973337,40.71939226,-74.00247214,6.0,14.0,8.0,0.0,0.0,2.0,8.0
1,3,5,40.73331967,-73.99510132,40.73454567,-73.99074142,16.0,17.0,1.0,0.0,0.0,3.0,1.0
1,4,28,40.73901691,-74.00263761,40.73649403,-73.99704374,8.0,13.0,5.0,0.0,0.0,-6.0,5.0
1,5,11,40.73454567,-73.99074142,40.734232,-73.986923,17.0,14.0,-3.0,0.0,0.0,1.0,-3.0
1,6,27,40.713126,-73.984844,40.71269042,-73.98776323,17.0,12.0,-5.0,0.0,0.0,-5.0,-5.0
1,7,24,40.73020661,-73.99102628,40.72903917,-73.99404649,19.0,23.0,4.0,0.0,0.0,19.0,4.0
1,8,26,40.73020661,-73.99102628,40.72580614,-73.97422494,25.0,21.0,-4.0,0.0,0.0,10.0,-4.0
1,9,15,40.71406667,-73.99293911,40.71427487,-73.98990025,10.0,8.0,-2.0,0.0,0.0,-4.0,-2.0
1,10,-2,40.71413089,-73.9970468,40.716629,-73.982616,24.0,25.0,0,0,0,0.0,1.0
1,11,20,40.734232,-73.986923,40.73624527,-73.98473765,14.0,18.0,4.0,0.0,0.0,-3.0,4.0
1,12,0,40.72217444,-73.98368779,40.72229346,-73.99147535,9.0,1.0,-8.0,0.0,0.0,-6.0,-8.0
1,13,2,40.72362738,-73.99949601,40.71910537,-73.99973337,4.0,6.0,2.0,0.0,0.0,3.0,2.0
1,14,16,40.70823502,-74.00530063,40.71307916,-73.99851193,21.0,24.0,3.0,0.0,0.0,2.0,3.0
1,15,17,40.71427487,-73.98990025,40.7172274,-73.98802084,8.0,2.0,-6.0,0.0,0.0,-2.0,-6.0
1,16,10,40.71307916,-73.99851193,40.71413089,-73.9970468,24.0,24.0,-1.0,0.0,1.0,3.0,0.0
1,17,18,40.7172274,-73.98802084,40.722055,-73.989111,2.0,0.0,-2.0,0.0,0.0,-6.0,-2.0
1,18,7,40.722055,-73.989111,40.73020661,-73.99102628,0.0,19.0,19.0,0.0,0.0,-2.0,19.0
1,19,22,40.717571,-74.005549,40.71450451,-74.00562789,17.0,19.0,2.0,0.0,0.0,3.0,2.0
1,20,21,40.73624527,-73.98473765,40.72953837,-73.98426726,18.0,15.0,-3.0,0.0,0.0,4.0,-3.0
1,21,8,40.72953837,-73.98426726,40.73020661,-73.99102628,15.0,25.0,10.0,0.0,0.0,-3.0,10.0
1,22,14,40.71450451,-74.00562789,40.70823502,-74.00530063,19.0,21.0,2.0,0.0,0.0,2.0,2.0
1,23,9,40.71173107,-73.99193043,40.71406667,-73.99293911,14.0,10.0,-4.0,0.0,0.0,2.0,-4.0
1,24,25,40.72903917,-73.99404649,40.73047747,-73.99906065,23.0,20.0,-3.0,0.0,0.0,4.0,-3.0
1,25,29,40.73047747,-73.99906065,40.73652889,-74.00618026,20.0,14.0,-6.0,0.0,0.0,-3.0,-6.0
1,26,1,40.72580614,-73.97422494,40.72368361,-73.97574813,21.0,15.0,-6.0,0.0,0.0,-4.0,-6.0
1,27,23,40.71269042,-73.98776323,40.71173107,-73.99193043,12.0,14.0,2.0,0.0,0.0,-5.0,2.0
1,28,3,40.73649403,-73.99704374,40.73331967,-73.99510132,13.0,16.0,3.0,0.0,0.0,5.0,3.0
1,29,4,40.73652889,-74.00618026,40.73901691,-74.00263761,14.0,8.0,-6.0,0.0,0.0,-6.0,-6.0
1,30,19,40.71939226,-74.00247214,40.717571,-74.005549,14.0,17.0,3.0,0.0,0.0,8.0,3.0
obj:,13.477926721671077
unsatisfied:,1.0
travel distance:,12.477926721671077
clock time,58.32775688171387
